,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day_Perc_Change,Per_Change_OpenandClose,Per_Change_LowandHigh,Rolling_Mean_5days,Rolling_Std_5days,Action,Actions,cummulative_returns
292,BAJFINANCE,EQ,13-Jul-2018,2415.0,2433.85,2475.0,2422.2,2474.0,13-Jul-2018,2450.71,1390485,3407674157.55,54821,388552,27.94,2.219461697722558,1.4277790332189788,2.1798365122615904,1.0332759051035658,1.300986792322026,1,1,69.85195173778251
293,BAJFINANCE,EQ,16-Jul-2018,2468.6,2475.0,2499.4,2460.0,2471.0,16-Jul-2018,2481.26,1172644,2909633439.25,50502,473561,40.38,0.14988252450782724,-0.10909090909090313,1.6016260162601714,1.043215747175268,1.2922359125242977,-1,-1,70.00183426229034
294,BAJFINANCE,EQ,17-Jul-2018,2472.3,2475.0,2492.25,2435.6,2475.0,17-Jul-2018,2461.04,944686,2324909336.75,43638,359847,38.09,-0.1274117218784121,-0.23636363636363455,2.32591558548203,0.8618593796740152,1.3978374465867034,1,1,69.87442254041193
295,BAJFINANCE,EQ,18-Jul-2018,2469.15,2478.2,2523.05,2471.35,2495.0,18-Jul-2018,2496.47,1405478,3508737467.0,56900,479715,34.13,0.7937954356762367,0.4257122104753597,2.0919740222955285,1.1114756941847563,1.2017331510889258,1,1,70.66821797608816
296,BAJFINANCE,EQ,19-Jul-2018,2488.75,2503.9,2537.0,2357.5,2511.0,19-Jul-2018,2464.93,4889817,12053039306.75,169587,563753,11.53,1.2636865896534344,0.6509844642357709,7.6139978791092355,0.8598829051363293,0.9347099394363274,1,1,71.93190456574159
297,BAJFINANCE,EQ,20-Jul-2018,2520.2,2521.0,2745.0,2486.85,2721.95,20-Jul-2018,2656.7,7361274,19556662674.55,267359,1246778,16.94,7.981509404015563,7.947243157477191,10.380601966342962,2.0122924463949303,3.380961454449519,1,1,79.91341396975716
298,BAJFINANCE,EQ,23-Jul-2018,2721.35,2720.0,2797.0,2717.0,2751.65,23-Jul-2018,2767.3,3551888,9829125800.5,128093,713723,20.09,1.265915813842411,1.3161764705882373,2.9444239970555675,2.235499104261847,3.262016352112216,-1,-1,81.17932978359957
299,BAJFINANCE,EQ,24-Jul-2018,2755.8,2749.0,2758.0,2687.25,2716.0,24-Jul-2018,2709.44,2778837,7529100200.4,87382,1413818,50.88,-1.5403875462660643,-1.296835212804659,2.6328030514466416,1.9529039393843166,3.565027174337988,-1,-1,79.63894223733351
300,BAJFINANCE,EQ,25-Jul-2018,2713.35,2727.0,2778.3,2692.0,2699.8,25-Jul-2018,2738.22,1884105,5159100379.05,85845,463879,24.62,-0.30589492693532394,-0.8049138247158028,3.2057949479940673,1.732965866862005,3.686273559825273,-1,-1,79.33304731039819
301,BAJFINANCE,EQ,26-Jul-2018,2705.05,2695.0,2728.4,2654.8,2697.95,26-Jul-2018,2688.94,2185905,5877766747.55,68161,1360654,62.25,-0.8650487051995337,-0.49536178107606466,2.772336899201444,1.307218807891411,3.8722604805521446,1,1,78.46799860519866
302,BAJFINANCE,EQ,27-Jul-2018,2681.65,2685.0,2724.5,2667.05,2719.0,27-Jul-2018,2699.63,958703,2588146465.7,53334,283590,29.58,1.1951596964555389,1.0689013035381612,2.1540653531054943,-0.05005113362059373,1.248308728767468,-1,-1,79.66315830165419
303,BAJFINANCE,EQ,30-Jul-2018,2713.7,2715.55,2722.6,2666.0,2674.1,30-Jul-2018,2686.12,822162,2208425410.0,38160,300109,36.5,-1.3155470390979085,-1.3827769696746595,2.123030757689426,-0.5663437042086577,1.0920187174461344,1,1,78.34761126255628
304,BAJFINANCE,EQ,31-Jul-2018,2678.0,2672.0,2708.9,2668.05,2704.0,31-Jul-2018,2694.64,711174,1916354714.6,50897,280343,39.42,0.7430918595967118,0.9693113772455186,1.53108075185997,-0.10964782303610239,1.059837719549466,1,1,79.090703122153
305,BAJFINANCE,EQ,01-Aug-2018,2697.9,2715.0,2771.65,2702.7,2715.0,01-Aug-2018,2740.14,1584541,4341862104.5,63007,406920,25.68,0.922940064494604,0.28729281767956305,2.551152551152569,0.1361191752498832,1.142228271797392,-1,-1,80.01364318664761
306,BAJFINANCE,EQ,02-Aug-2018,2722.8,2714.3,2726.25,2680.0,2682.2,02-Aug-2018,2698.79,781173,2108222305.5,46270,311982,39.94,-1.4305127075069923,-1.121836200862114,1.7257462686567138,0.02302637478839147,1.2851838509741211,-1,-1,78.58313047914062
307,BAJFINANCE,EQ,03-Aug-2018,2683.85,2700.0,2709.0,2660.25,2681.0,03-Aug-2018,2685.24,741852,1992051357.8,37652,235547,31.75,-0.09501276151795413,-0.6925925925925891,1.8325345362278034,-0.23500811680630712,1.1083679266035151,1,1,78.48811771762267
308,BAJFINANCE,EQ,06-Aug-2018,2681.3,2693.9,2707.95,2666.45,2694.8,06-Aug-2018,2684.06,622905,1671917045.65,37436,282331,45.32,0.5575653600865094,0.08723412153384125,1.5563764555870163,0.13961436303057645,0.9582296416549496,1,1,79.04568307770919
309,BAJFINANCE,EQ,07-Aug-2018,2696.25,2705.0,2754.5,2682.0,2752.8,07-Aug-2018,2720.98,1166483,3173977316.7,44224,366212,31.39,1.895224849327759,1.5656192236598754,2.7032065622669688,0.3700409609767859,1.2374689077017524,1,1,80.94090792703695
310,BAJFINANCE,EQ,08-Aug-2018,2747.35,2755.2,2819.65,2752.0,2809.95,08-Aug-2018,2792.42,2113934,5903001139.25,86177,484910,22.94,2.3950352157533716,2.1032955865273095,2.458212209302335,0.6644599912285394,1.5400331714324966,1,1,83.33594314279031
311,BAJFINANCE,EQ,09-Aug-2018,2813.15,2824.0,2846.05,2800.0,2825.45,09-Aug-2018,2829.62,1147083,3245810294.65,41311,199239,17.37,0.6043047828946158,0.2177762039660136,1.6446428571428529,1.0714234893088608,1.0336126297171653,-1,-1,83.94024792568493
312,BAJFINANCE,EQ,10-Aug-2018,2830.15,2816.0,2837.4,2791.25,2815.0,10-Aug-2018,2813.25,877508,2468649319.35,43329,297799,33.94,-0.766743812165438,-0.26811079545455696,1.6533811016569588,0.9370772791793641,1.245136664520097,-1,-1,83.17350411351948
313,BAJFINANCE,EQ,13-Aug-2018,2808.45,2807.95,2807.95,2754.2,2760.3,13-Aug-2018,2773.19,809365,2244526813.45,36853,397860,49.16,-1.7109081521835767,-1.6934062216207413,1.9515648827245657,0.4833825767253469,1.7349397962272042,1,1,81.46259596133591
314,BAJFINANCE,EQ,14-Aug-2018,2760.4,2763.3,2837.5,2763.3,2830.2,14-Aug-2018,2818.04,1051658,2963619046.55,48387,252388,24.0,2.528619040718727,2.4210183476278235,2.6851952375782417,0.6100614150035405,1.8807924085830823,1,1,83.99121500205463
315,BAJFINANCE,EQ,16-Aug-2018,2830.2,2832.0,2908.0,2822.05,2856.2,16-Aug-2018,2872.05,2229727,6403885253.05,103069,651822,29.23,0.9327962688149283,0.868644067796609,3.0456582980457503,0.3176136256158518,1.6309443664367924,-1,-1,84.92401127086956
316,BAJFINANCE,EQ,17-Aug-2018,2856.6,2866.0,2885.0,2841.5,2851.2,17-Aug-2018,2859.54,688133,1967747140.2,34708,186767,27.14,-0.1890359168241984,-0.5163991625959596,1.5308815766320594,0.15894548567208897,1.6346667972154483,-1,-1,84.73497535404536
317,BAJFINANCE,EQ,20-Aug-2018,2851.2,2877.95,2877.95,2836.3,2840.85,20-Aug-2018,2854.02,665480,1899292162.15,37545,238282,35.81,-0.40158529741862736,-1.327333692385202,1.4684624334520224,0.23197718862145109,1.5905319932460793,1,1,84.33339005662674
318,BAJFINANCE,EQ,21-Aug-2018,2839.75,2840.85,2883.0,2824.8,2871.9,21-Aug-2018,2853.59,951549,2715331870.95,46240,296876,31.2,1.128620477154696,1.0894626608233482,2.0603228547153796,0.7998829144891056,1.1764086511654541,1,1,85.46201053378144
319,BAJFINANCE,EQ,23-Aug-2018,2871.8,2889.0,2909.0,2871.3,2891.05,23-Aug-2018,2894.11,1675920,4850295484.8,49545,279617,16.68,0.7678111289086909,0.1678781585323641,1.312994114164301,0.4477213321270984,0.6942910706231294,1,1,86.22982166269013
320,BAJFINANCE,EQ,24-Aug-2018,2893.85,2892.0,2943.4,2891.05,2920.5,24-Aug-2018,2925.6,1327710,3884349778.4,52356,284007,21.39,0.7861499386630166,0.8506224066390011,1.810760796250488,0.4183920660967161,0.6713969692510129,1,1,87.01597160135314
321,BAJFINANCE,EQ,27-Aug-2018,2916.6,2939.4,2959.0,2925.05,2958.0,27-Aug-2018,2941.26,976004,2870685846.85,51962,371017,38.01,1.1708839059178633,0.38613322446756637,1.1606639202748514,0.6903760306451284,0.63845406862641,-1,-1,88.186855507271
322,BAJFINANCE,EQ,28-Aug-2018,2950.75,2982.0,2982.0,2925.8,2937.0,28-Aug-2018,2949.26,1233742,3638620530.5,85123,536642,43.5,-0.6150978564771648,-1.6566063044936352,1.9208421628272632,0.647673518833421,0.7302840879374872,1,1,87.57175765079384
323,BAJFINANCE,EQ,29-Aug-2018,2932.6,2930.0,2994.0,2930.0,2990.0,29-Aug-2018,2970.21,1402583,4165961334.95,67059,515888,36.78,1.8038600559230789,1.894197952218435,2.1843003412969297,0.7827214345870974,0.8870635589489315,-1,-1,89.37561770671692
324,BAJFINANCE,EQ,30-Aug-2018,2985.5,2993.9,2993.9,2920.95,2928.0,30-Aug-2018,2948.54,1452996,4284215479.9,88899,666392,45.86,-1.9678445821470492,-2.2428938842312784,2.497475136513816,0.23559029237594942,1.51790609819675,-1,-1,87.40777312456987
325,BAJFINANCE,EQ,31-Aug-2018,2926.75,2935.0,2954.85,2841.1,2856.0,31-Aug-2018,2877.94,1357206,3905962686.2,103666,512949,37.79,-2.396856581532425,-2.6712095400340696,4.003730949280215,-0.4010110116631389,1.858528329759895,-1,-1,85.01091654303745
326,BAJFINANCE,EQ,03-Sep-2018,2856.6,2880.0,2880.0,2715.3,2720.1,03-Sep-2018,2794.49,2516840,7033272631.55,108879,1127671,44.81,-4.640131625008747,-5.414930555555553,6.065628107391441,-1.5632141178484609,2.374985255350074,1,1,80.3707849180287
327,BAJFINANCE,EQ,04-Sep-2018,2724.05,2724.0,2777.65,2683.5,2748.0,04-Sep-2018,2726.23,2606992,7107269891.9,108019,608250,23.33,0.8167985169141634,0.8186490455212914,3.508477734302229,-1.2768348431701952,2.5941130519046305,-1,-1,81.18758343494287
328,BAJFINANCE,EQ,05-Sep-2018,2746.3,2740.15,2764.8,2668.0,2704.45,05-Sep-2018,2712.53,1728455,4688483550.5,70749,435147,25.18,-1.0705312602410588,-0.8484936956006051,3.6281859070464773,-1.8517131064030228,1.9885387300471382,-1,-1,80.11705217470181
329,BAJFINANCE,EQ,06-Sep-2018,2716.9,2729.0,2731.5,2671.4,2672.2,06-Sep-2018,2695.89,1147879,3094561115.65,46641,360465,31.4,-1.2072582722956415,-1.6452913155001858,2.2497566818896475,-1.6995958444327415,2.0064447618978423,1,1,78.90979390240616
330,BAJFINANCE,EQ,07-Sep-2018,2684.1,2698.4,2751.4,2672.6,2745.0,07-Sep-2018,2716.32,1264436,3434609995.1,56453,227156,17.97,2.2391118065645754,1.6973021049510706,2.9484397216194003,-0.7724021668133413,2.5899849022545585,-1,-1,81.14890570897074
331,BAJFINANCE,EQ,10-Sep-2018,2744.2,2732.0,2738.0,2596.0,2607.6,10-Sep-2018,2655.39,1570179,4169441414.65,77016,516987,32.93,-4.6844253334304975,-4.2587847730600314,5.469953775038516,-0.7812609084976913,2.606544114505923,-1,-1,76.46448037554025
332,BAJFINANCE,EQ,11-Sep-2018,2615.65,2621.0,2668.8,2562.25,2600.0,11-Sep-2018,2619.05,3357660,8793882087.4,135043,728912,21.71,-0.5696480798272008,-0.7726058756199916,4.158454483364227,-1.0585502278459642,2.463880481702034,-1,-1,75.89483229571304
333,BAJFINANCE,EQ,12-Sep-2018,2600.75,2617.95,2636.95,2516.1,2588.9,12-Sep-2018,2577.54,2682340,6913828279.6,126357,586940,21.88,-0.25954051715850746,-0.9148379457208811,4.803068240530983,-0.8963520792294538,2.4894557581935186,1,1,75.63529177855453
334,BAJFINANCE,EQ,14-Sep-2018,2594.0,2630.5,2683.5,2626.25,2678.0,14-Sep-2018,2651.42,1795131,4759643967.45,76712,424000,23.62,3.014649190439478,1.5852499524805053,2.1799143265111898,-0.05197058668242995,3.017611954580014,-1,-1,78.649940968994
335,BAJFINANCE,EQ,17-Sep-2018,2672.2,2660.0,2660.0,2588.25,2596.0,17-Sep-2018,2613.75,1455320,3803840998.85,58481,264129,18.15,-2.5297507671581454,-2.082706766917297,2.772143340094657,-1.0057431014269742,2.8620732727516796,-1,-1,76.12019020183585
336,BAJFINANCE,EQ,18-Sep-2018,2604.6,2610.0,2627.45,2559.0,2563.4,18-Sep-2018,2597.61,1449290,3764692759.85,59710,200650,13.84,-1.313061506565305,-1.5172413793103412,2.6748729972645435,-0.3314703360539356,2.064847240224889,-1,-1,74.80712869527055
337,BAJFINANCE,EQ,19-Sep-2018,2570.4,2585.0,2597.7,2486.5,2499.0,19-Sep-2018,2534.22,1894557,4801231358.85,80228,490995,25.92,-2.7563803299097356,-3.305609284332678,4.472149607882558,-0.7688167860704427,2.3410188356685624,-1,-1,72.05074836536082
338,BAJFINANCE,EQ,21-Sep-2018,2499.55,2530.0,2557.0,2124.65,2392.9,21-Sep-2018,2393.26,5750880,13763335232.8,175965,1712779,29.78,-4.806865235742441,-5.9525691699604755,20.349233991480943,-1.6782817297872294,2.9082777248911698,-1,-1,67.24388312961838
339,BAJFINANCE,EQ,24-Sep-2018,2379.4,2422.15,2422.45,2168.6,2235.0,24-Sep-2018,2241.78,7798172,17481775893.3,285804,2876991,36.89,-4.98444986130957,-6.661437152942629,11.705708752190347,-3.278101540137039,1.5765743928156517,1,1,62.25943326830881
340,BAJFINANCE,EQ,25-Sep-2018,2260.8,2235.0,2330.35,2180.6,2297.75,25-Sep-2018,2269.68,5537396,12568134633.5,195380,1420566,25.65,1.6985138004246059,2.8724832214765073,6.867375951572963,-2.4324486266204888,2.764659761260344,1,1,63.95794706873342
341,BAJFINANCE,EQ,26-Sep-2018,2299.2,2329.0,2353.95,2295.1,2299.05,26-Sep-2018,2329.47,2728756,6356543237.3,121960,1082430,39.67,0.7111169102296699,-0.5775010734220598,2.5641584244695093,-2.0276129432614938,3.097696381565311,-1,-1,64.6690639789631
342,BAJFINANCE,EQ,27-Sep-2018,2315.55,2323.4,2323.4,2192.15,2209.35,27-Sep-2018,2246.48,2796294,6281818985.25,104324,1012275,36.2,-4.808792727429778,-5.130412326762512,5.987272768743024,-2.4380954227655023,3.3445579396826393,-1,-1,59.86027125153332
343,BAJFINANCE,EQ,28-Sep-2018,2204.2,2232.0,2248.0,2117.0,2178.55,28-Sep-2018,2188.27,3831096,8383461387.85,136482,793224,20.7,-1.6423192087832272,-2.8673835125448077,6.188001889466221,-1.80518621737366,3.0726043632437134,1,1,58.21795204275009
344,BAJFINANCE,EQ,01-Oct-2018,2168.0,2168.0,2233.35,2052.2,2218.0,01-Oct-2018,2130.49,4821772,10272717489.3,156061,1248652,25.9,1.8680811808118092,1.8680811808118092,8.827112367215673,-0.43468000894938397,2.8176821155148697,1,1,60.0860332235619
345,BAJFINANCE,EQ,03-Oct-2018,2208.5,2200.0,2329.95,2166.05,2222.05,03-Oct-2018,2257.64,5567701,12569886813.15,171390,2307249,41.44,1.0731265564863035,1.4636363636363559,7.566769003485585,-0.5597574577370444,2.7111839197024565,-1,-1,61.1591597800482
346,BAJFINANCE,EQ,04-Oct-2018,2232.2,2169.0,2212.0,2118.55,2167.1,04-Oct-2018,2164.77,4002718,8664965903.4,125340,1016254,25.39,-2.3765791595734997,0.4679575841401551,4.41103584999174,-1.1772966716976785,2.7009729274386585,-1,-1,58.7825806204747
347,BAJFINANCE,EQ,05-Oct-2018,2179.15,2160.0,2214.6,1963.25,1965.0,05-Oct-2018,2112.81,3470441,7332376310.5,126458,727272,20.96,-7.151871142417921,-6.328703703703709,12.802750541194442,-1.6459123546953065,3.5563602260827656,-1,-1,51.63070947805677
348,BAJFINANCE,EQ,08-Oct-2018,2023.3,1992.0,2090.0,1912.2,1962.0,08-Oct-2018,2005.81,5966669,11967997563.6,241495,1324407,22.2,-2.394602876488905,-0.860943775100409,9.29819056584038,-1.796369088236442,3.57204880544907,1,1,49.23610660156787
349,BAJFINANCE,EQ,09-Oct-2018,1974.85,1975.0,2115.85,1947.65,2061.0,09-Oct-2018,2031.07,4859016,9869025593.8,172851,1199729,24.69,4.354761121097805,4.346835443037977,8.636048571355204,-1.2990331001792428,4.3072503504792055,1,1,53.59086772266568
350,BAJFINANCE,EQ,10-Oct-2018,2060.85,2100.0,2305.7,2100.0,2256.95,10-Oct-2018,2241.29,7235957,16217900484.8,271746,1568245,21.67,10.194822524686419,8.140476190476175,9.79523809523808,0.5253060934607803,6.783253838463177,-1,-1,63.78569024735209
351,BAJFINANCE,EQ,11-Oct-2018,2270.95,2100.0,2230.0,2060.0,2173.0,11-Oct-2018,2167.12,5467086,11847805404.15,205598,822894,15.05,-4.7931482419251825,2.957142857142858,8.252427184466015,0.04199227699044368,7.119466058244011,1,1,58.99254200542691
352,BAJFINANCE,EQ,12-Oct-2018,2162.1,2227.25,2320.0,2227.25,2286.0,12-Oct-2018,2285.25,3665577,8376744417.35,145259,535486,14.61,5.7929790481476395,2.6983948815804126,4.16432820743069,2.630962315103556,6.135053717605907,1,1,64.78552105357456
353,BAJFINANCE,EQ,15-Oct-2018,2287.35,2319.75,2319.75,2261.1,2314.25,15-Oct-2018,2295.61,2435413,5590760852.6,98728,289911,11.9,0.8240977550440398,-0.5841146675288345,2.5938702401486102,3.2747024414101444,5.62343275419933,1,1,65.60961880861859
354,BAJFINANCE,EQ,16-Oct-2018,2306.2,2325.0,2362.0,2285.25,2307.6,16-Oct-2018,2323.66,2528484,5875348086.3,96034,442720,17.51,0.11490764027404232,-0.694623655913984,3.3584946942347704,2.426731745245392,5.738346641018536,-1,-1,65.72452644889263
355,BAJFINANCE,EQ,17-Oct-2018,2308.85,2340.0,2369.25,2132.85,2148.0,17-Oct-2018,2230.83,3811985,8503887799.95,141863,677510,17.77,-6.858392706325656,-8.098290598290603,11.083761164638872,-0.9839113009570234,4.98553809709735,-1,-1,58.86613374256697
356,BAJFINANCE,EQ,19-Oct-2018,2150.5,2150.0,2198.0,2053.95,2173.9,19-Oct-2018,2119.86,4286790,9087411872.6,154327,461727,10.77,-0.46500813764240867,-0.44186046511628385,7.013315806129672,-0.1182832801004686,4.5120609353830075,-1,1,58.401125604924566
357,BAJFINANCE,EQ,22-Oct-2018,2140.5,2188.0,2218.95,2091.0,2120.0,22-Oct-2018,2158.04,3681946,7945799985.4,130334,696457,18.92,-1.1749591217005362,-3.3203839122486367,6.1190817790530705,-1.5118709140701037,3.078062888877031,-1,-1,57.22616648322403
358,BAJFINANCE,EQ,23-Oct-2018,2115.35,2095.0,2155.35,1997.55,2135.0,23-Oct-2018,2085.21,9064775,18901975524.05,330448,1495387,16.5,-1.5127520268513495,-0.5560859188544209,7.899677104452962,-1.9792408704491815,2.7995072050351997,1,1,55.713414456372675
359,BAJFINANCE,EQ,24-Oct-2018,2083.35,2175.0,2339.0,2160.0,2332.7,24-Oct-2018,2230.71,10357295,23104160190.9,420208,2273036,21.95,10.965512275901812,6.2896551724137995,8.287037037037038,0.19088005667637234,6.538023673240911,1,1,66.67892673227449
360,BAJFINANCE,EQ,25-Oct-2018,2311.8,2285.0,2348.0,2256.8,2334.3,25-Oct-2018,2304.82,5201159,11987733034.7,192063,796404,15.31,1.0035470196383622,2.188183807439814,4.041120170152412,1.7632680018691758,5.234242449055634,1,1,67.68247375191285
361,BAJFINANCE,EQ,26-Oct-2018,2335.0,2329.95,2376.8,2278.5,2323.0,26-Oct-2018,2335.67,3795831,8865790370.8,157950,719346,18.95,0.1670235546038512,0.3841284147728663,4.314241825762566,1.8896743403184277,5.174264803609583,1,1,67.8494973065167
362,BAJFINANCE,EQ,29-Oct-2018,2338.9,2338.9,2392.0,2315.0,2382.05,29-Oct-2018,2357.75,2201145,5189738799.8,90062,305447,13.88,1.7764761212535785,1.7764761212535785,3.3261339092872655,2.4799613889092504,4.898231992594227,-1,-1,69.62597342777028
363,BAJFINANCE,EQ,30-Oct-2018,2380.45,2395.0,2423.9,2350.35,2356.35,30-Oct-2018,2387.54,2202230,5257910981.55,101049,349374,15.86,-1.0124136192736666,-1.613778705636748,3.1293211649328967,2.580029070424787,4.800405235135387,1,1,68.6135598084966
364,BAJFINANCE,EQ,31-Oct-2018,2356.35,2367.8,2392.0,2306.9,2368.1,31-Oct-2018,2356.22,2808812,6618171987.8,122631,765349,27.25,1.1118891505930817,0.6229411267843599,3.688933200398803,0.6093044453630412,1.0719013692737045,1,1,69.72544895908969
365,BAJFINANCE,EQ,01-Nov-2018,2382.55,2391.45,2435.0,2372.45,2419.7,01-Nov-2018,2416.75,2552134,6167878125.8,134501,748548,29.33,1.4920988017040449,1.1143866691756044,2.636514995047312,0.7070148017761777,1.1371073257687414,-1,-1,71.21754776079374
366,BAJFINANCE,EQ,02-Nov-2018,2418.1,2443.0,2474.9,2365.0,2390.0,02-Nov-2018,2427.39,2367117,5745922271.15,107167,586863,24.79,-1.4391464372854657,-2.4437167417109995,4.646934460887953,0.3857808033983144,1.4975407665341278,-1,-1,69.77840132350826
367,BAJFINANCE,EQ,05-Nov-2018,2383.3,2390.0,2409.0,2332.7,2360.0,05-Nov-2018,2362.96,1625999,3842168007.4,89106,393788,24.22,-1.0028112281290635,-1.280334728033472,3.2708878124062313,-0.170076666478214,1.3619636667836985,-1,-1,68.7755900953792
368,BAJFINANCE,EQ,06-Nov-2018,2359.4,2370.0,2389.9,2332.35,2335.0,06-Nov-2018,2356.84,1368682,3225758928.9,58423,299825,21.91,-0.8328388573366152,-1.276371308016877,2.467468433125397,-0.13416171409080374,1.3363245188872854,1,1,67.94275123804259
369,BAJFINANCE,EQ,07-Nov-2018,2339.75,2360.0,2364.5,2343.7,2349.65,07-Nov-2018,2350.06,171467,402957998.15,10427,39575,23.08,0.3696976172667954,-0.49152542372881136,0.8874855996928055,-0.282600020756061,1.1973005776647903,1,1,68.31244885530938
370,BAJFINANCE,EQ,09-Nov-2018,2348.4,2349.65,2383.85,2338.25,2375.35,09-Nov-2018,2365.32,1327846,3140781867.2,70853,385415,29.03,1.1475898484074154,1.0937799246696134,1.9501764139848055,-0.3515018114153869,1.073110497658793,-1,-1,69.4600387037168
371,BAJFINANCE,EQ,12-Nov-2018,2375.35,2375.35,2385.0,2270.0,2280.0,12-Nov-2018,2329.21,1479678,3446483985.1,69540,391380,26.45,-4.115183025659375,-4.115183025659375,5.066079295154191,-0.8867091290901687,2.0097484697436565,1,1,65.34485567805743
372,BAJFINANCE,EQ,13-Nov-2018,2277.6,2270.0,2308.35,2233.1,2285.0,13-Nov-2018,2267.37,2297710,5209753682.85,129267,641071,27.9,0.3249034070951895,0.6607929515418443,3.3697550490349837,-0.6211662020453181,2.077156449119229,1,1,65.66975908515262
373,BAJFINANCE,EQ,14-Nov-2018,2285.0,2299.0,2315.0,2265.0,2287.0,14-Nov-2018,2294.18,1456146,3340662749.45,70677,350098,24.04,0.3916849015317192,-0.2196607220530722,2.207505518763786,-0.3762614502716512,2.117751520733899,1,1,66.06144398668434
374,BAJFINANCE,EQ,15-Nov-2018,2293.95,2287.0,2348.0,2285.1,2339.0,15-Nov-2018,2321.21,1577115,3660812879.4,75028,310877,19.71,2.0641251988927634,2.3742894621775257,2.752614765218153,-0.03737593394645762,2.385597467899032,1,1,68.1255691855771
375,BAJFINANCE,EQ,16-Nov-2018,2341.3,2342.0,2417.2,2340.0,2413.0,16-Nov-2018,2384.21,1918873,4574991475.05,87388,609737,31.78,2.5968479050100246,2.5661827497865053,3.2991452991453007,0.25247567737406423,2.6400389514568094,-1,-1,70.72241709058713
376,BAJFINANCE,EQ,19-Nov-2018,2402.1,2420.0,2422.3,2350.3,2367.0,19-Nov-2018,2376.96,1357795,3227426710.25,70411,476251,35.08,-1.713084384496899,-2.4400826446281054,3.0634387099519156,0.7328954056065594,1.6964809824383678,1,1,69.00933270609023
377,BAJFINANCE,EQ,20-Nov-2018,2360.95,2365.0,2392.95,2345.75,2374.0,20-Nov-2018,2373.93,1237702,2938220647.9,56952,260667,21.06,0.8111141701433677,0.6384778012684889,2.0121496323137533,0.8301375582161951,1.6811135757404807,1,1,69.8204468762336
378,BAJFINANCE,EQ,21-Nov-2018,2380.1,2389.0,2435.0,2361.7,2432.0,21-Nov-2018,2400.6,1514725,3636247034.4,68228,265481,17.53,2.119658837863958,1.739221431561333,3.1036964898166763,1.175732345482643,1.7448507838593108,-1,-1,71.94010571409756
379,BAJFINANCE,EQ,22-Nov-2018,2430.55,2432.0,2454.8,2360.0,2369.8,22-Nov-2018,2418.22,1604279,3879497956.25,112270,340759,21.24,-2.0180617555697333,-2.0764802631578982,4.016949152542382,0.3592949545901435,2.1363664165720624,1,1,69.92204395852782
380,BAJFINANCE,EQ,26-Nov-2018,2381.5,2400.0,2411.9,2346.95,2395.0,26-Nov-2018,2382.57,1391434,3315189670.4,63395,204596,14.7,0.5500734830988785,-0.22500000000000853,2.767421547114357,-0.05005992979208571,1.7640962273638252,1,1,70.47211744162671
381,BAJFINANCE,EQ,27-Nov-2018,2394.6,2395.0,2439.9,2375.0,2437.0,27-Nov-2018,2410.53,1594955,3844687322.35,71903,333606,20.92,1.7059216570617153,1.6889352818371561,2.7326315789473643,0.6337412785196371,1.6146239911801148,-1,-1,72.17803909868843
382,BAJFINANCE,EQ,28-Nov-2018,2435.45,2445.95,2449.0,2396.25,2410.0,28-Nov-2018,2422.61,1396260,3382587671.7,82033,471631,33.78,-0.9402779773758252,-1.3655225985813146,2.2013562858633318,0.28346284901579855,1.7507600575140199,1,1,71.2377611213126
383,BAJFINANCE,EQ,29-Nov-2018,2412.55,2435.0,2517.6,2416.85,2515.0,29-Nov-2018,2480.07,2861284,7096181708.2,111458,1122488,39.23,3.8942198089158664,2.9363449691991894,4.168649274882585,0.6383750432261802,2.307421716004389,1,1,75.13198093022847
384,BAJFINANCE,EQ,30-Nov-2018,2506.5,2538.0,2564.4,2507.05,2531.35,30-Nov-2018,2533.84,2737341,6935996953.65,110643,850515,31.07,1.244763614602018,-0.011820330969269932,2.287549111505549,1.2909401172605306,1.7662548411968624,-1,-1,76.37674454483049
385,BAJFINANCE,EQ,03-Dec-2018,2537.7,2548.0,2555.55,2490.75,2509.1,03-Dec-2018,2516.61,1115592,2807514669.5,61285,263252,23.6,-1.1447373606021105,-1.544348508634219,2.6016260162601723,0.9519779485203328,2.078929370106968,1,1,75.23200718422838
386,BAJFINANCE,EQ,04-Dec-2018,2508.65,2509.0,2549.0,2495.0,2542.5,04-Dec-2018,2529.18,1329587,3362767237.15,57504,323380,24.32,1.391186494728247,1.3770426464727148,2.1643286573146403,0.8890309160536392,2.055021331428493,-1,-1,76.62319367895662
387,BAJFINANCE,EQ,05-Dec-2018,2543.55,2539.9,2539.9,2470.3,2508.0,05-Dec-2018,2504.04,1327031,3322939292.0,62196,348468,26.26,-1.9441331996619016,-1.8032205992361994,2.8174715621584356,0.6882598715964239,2.311458063000518,-1,-1,74.67906047929472
388,BAJFINANCE,EQ,06-Dec-2018,2494.1,2481.0,2494.0,2418.0,2425.5,06-Dec-2018,2466.92,1317472,3250101916.85,59432,347583,26.38,-2.4738382582895513,-1.958887545344612,3.1430934656741183,-0.5853517418446597,1.8014998100132793,1,1,72.20522222100517
